traffic,queue_depth,hit_probability_per_cycle,stall_cycles_per_1024,seeds,offered_hits,drops,drop_probability,occupancy_max_max,occupancy_end_max
uniform256,128,0.25,256,4,4096,0,0,62,1
uniform256,144,0.25,256,4,4096,0,0,62,1
uniform256,160,0.25,256,4,4096,0,0,62,1
uniform256,192,0.25,256,4,4096,0,0,62,1
uniform256,224,0.25,256,4,4096,0,0,62,1
uniform256,240,0.25,256,4,4096,0,0,62,1
uniform256,248,0.25,256,4,4096,0,0,62,1
uniform256,256,0.25,256,4,4096,0,0,62,1
uniform256,1,0.50,256,4,8192,2035,0.248413085938,1,1
uniform256,2,0.50,256,4,8192,2011,0.245483398438,2,1
uniform256,4,0.50,256,4,8192,1960,0.2392578125,4,1
uniform256,8,0.50,256,4,8192,1871,0.228393554688,8,1
uniform256,16,0.50,256,4,8192,1691,0.206420898438,16,1
uniform256,32,0.50,256,4,8192,1327,0.161987304688,32,1
uniform256,64,0.50,256,4,8192,685,0.0836181640625,64,1
uniform256,96,0.50,256,4,8192,105,0.0128173828125,96,1
uniform256,128,0.50,256,4,8192,0,0,110,1
uniform256,144,0.50,256,4,8192,0,0,110,1
uniform256,160,0.50,256,4,8192,0,0,110,1
uniform256,192,0.50,256,4,8192,0,0,110,1
uniform256,224,0.50,256,4,8192,0,0,110,1
uniform256,240,0.50,256,4,8192,0,0,110,1
uniform256,248,0.50,256,4,8192,0,0,110,1
uniform256,256,0.50,256,4,8192,0,0,110,1
uniform256,1,0.75,256,4,12288,6114,0.49755859375,1,1
uniform256,2,0.75,256,4,12288,3039,0.247314453125,2,2
uniform256,4,0.75,256,4,12288,2983,0.242757161458,4,2
uniform256,8,0.75,256,4,12288,2865,0.233154296875,8,2
uniform256,16,0.75,256,4,12288,2654,0.215983072917,16,2
uniform256,32,0.75,256,4,12288,2229,0.181396484375,32,2
uniform256,64,0.75,256,4,12288,1460,0.118815104167,64,2
uniform256,96,0.75,256,4,12288,748,0.0608723958333,96,2
uniform256,128,0.75,256,4,12288,138,0.01123046875,128,2
uniform256,144,0.75,256,4,12288,1,8.13802083333e-05,144,2
uniform256,160,0.75,256,4,12288,0,0,145,2
uniform256,192,0.75,256,4,12288,0,0,145,2
uniform256,224,0.75,256,4,12288,0,0,145,2
uniform256,240,0.75,256,4,12288,0,0,145,2
uniform256,248,0.75,256,4,12288,0,0,145,2
uniform256,256,0.75,256,4,12288,0,0,145,2
uniform256,1,1.00,256,4,16384,10200,0.62255859375,1,1
uniform256,2,1.00,256,4,16384,4056,0.24755859375,2,2
uniform256,4,1.00,256,4,16384,3983,0.243103027344,4,2
uniform256,8,1.00,256,4,16384,3868,0.236083984375,8,3
uniform256,16,1.00,256,4,16384,3615,0.220642089844,16,4
uniform256,32,1.00,256,4,16384,3119,0.190368652344,32,5
uniform256,64,1.00,256,4,16384,2225,0.135803222656,64,6
uniform256,96,1.00,256,4,16384,1414,0.0863037109375,96,10
uniform256,128,1.00,256,4,16384,649,0.0396118164062,128,10
uniform256,144,1.00,256,4,16384,338,0.0206298828125,144,11
uniform256,160,1.00,256,4,16384,63,0.00384521484375,160,12
uniform256,192,1.00,256,4,16384,0,0,172,14
uniform256,224,1.00,256,4,16384,0,0,172,14
uniform256,240,1.00,256,4,16384,0,0,172,14
uniform256,248,1.00,256,4,16384,0,0,172,14
uniform256,256,1.00,256,4,16384,0,0,172,14
sequential256,1,0.10,0,4,1636,0,0,1,0
sequential256,2,0.10,0,4,1636,0,0,1,0
sequential256,4,0.10,0,4,1636,0,0,1,0
sequential256,8,0.10,0,4,1636,0,0,1,0
sequential256,16,0.10,0,4,1636,0,0,1,0
sequential256,32,0.10,0,4,1636,0,0,1,0
sequential256,64,0.10,0,4,1636,0,0,1,0
sequential256,96,0.10,0,4,1636,0,0,1,0
sequential256,128,0.10,0,4,1636,0,0,1,0
sequential256,144,0.10,0,4,1636,0,0,1,0
sequential256,160,0.10,0,4,1636,0,0,1,0
sequential256,192,0.10,0,4,1636,0,0,1,0
sequential256,224,0.10,0,4,1636,0,0,1,0
sequential256,240,0.10,0,4,1636,0,0,1,0
sequential256,248,0.10,0,4,1636,0,0,1,0
sequential256,256,0.10,0,4,1636,0,0,1,0
sequential256,1,0.25,0,4,4096,0,0,1,1
sequential256,2,0.25,0,4,4096,0,0,1,1
sequential256,4,0.25,0,4,4096,0,0,1,1
sequential256,8,0.25,0,4,4096,0,0,1,1
sequential256,16,0.25,0,4,4096,0,0,1,1
sequential256,32,0.25,0,4,4096,0,0,1,1
sequential256,64,0.25,0,4,4096,0,0,1,1
sequential256,96,0.25,0,4,4096,0,0,1,1
sequential256,128,0.25,0,4,4096,0,0,1,1
sequential256,144,0.25,0,4,4096,0,0,1,1
sequential256,160,0.25,0,4,4096,0,0,1,1
sequential256,192,0.25,0,4,4096,0,0,1,1
sequential256,224,0.25,0,4,4096,0,0,1,1
sequential256,240,0.25,0,4,4096,0,0,1,1
sequential256,248,0.25,0,4,4096,0,0,1,1
sequential256,256,0.25,0,4,4096,0,0,1,1
sequential256,1,0.50,0,4,8192,0,0,1,1
sequential256,2,0.50,0,4,8192,0,0,1,1
sequential256,4,0.50,0,4,8192,0,0,1,1
sequential256,8,0.50,0,4,8192,0,0,1,1
sequential256,16,0.50,0,4,8192,0,0,1,1
sequential256,32,0.50,0,4,8192,0,0,1,1
sequential256,64,0.50,0,4,8192,0,0,1,1
sequential256,96,0.50,0,4,8192,0,0,1,1
sequential256,128,0.50,0,4,8192,0,0,1,1
sequential256,144,0.50,0,4,8192,0,0,1,1
sequential256,160,0.50,0,4,8192,0,0,1,1
sequential256,192,0.50,0,4,8192,0,0,1,1
sequential256,224,0.50,0,4,8192,0,0,1,1
sequential256,240,0.50,0,4,8192,0,0,1,1
sequential256,248,0.50,0,4,8192,0,0,1,1
sequential256,256,0.50,0,4,8192,0,0,1,1
sequential256,1,0.75,0,4,12288,4096,0.333333333333,1,1
sequential256,2,0.75,0,4,12288,0,0,2,2
sequential256,4,0.75,0,4,12288,0,0,2,2
sequential256,8,0.75,0,4,12288,0,0,2,2
sequential256,16,0.75,0,4,12288,0,0,2,2
sequential256,32,0.75,0,4,12288,0,0,2,2
sequential256,64,0.75,0,4,12288,0,0,2,2
sequential256,96,0.75,0,4,12288,0,0,2,2
sequential256,128,0.75,0,4,12288,0,0,2,2
sequential256,144,0.75,0,4,12288,0,0,2,2
sequential256,160,0.75,0,4,12288,0,0,2,2
sequential256,192,0.75,0,4,12288,0,0,2,2
sequential256,224,0.75,0,4,12288,0,0,2,2
sequential256,240,0.75,0,4,12288,0,0,2,2
sequential256,248,0.75,0,4,12288,0,0,2,2
sequential256,256,0.75,0,4,12288,0,0,2,2
sequential256,1,1.00,0,4,16384,8192,0.5,1,1
sequential256,2,1.00,0,4,16384,0,0,2,2
sequential256,4,1.00,0,4,16384,0,0,2,2
sequential256,8,1.00,0,4,16384,0,0,2,2
sequential256,16,1.00,0,4,16384,0,0,2,2
sequential256,32,1.00,0,4,16384,0,0,2,2
sequential256,64,1.00,0,4,16384,0,0,2,2
sequential256,96,1.00,0,4,16384,0,0,2,2
sequential256,128,1.00,0,4,16384,0,0,2,2
sequential256,144,1.00,0,4,16384,0,0,2,2
sequential256,160,1.00,0,4,16384,0,0,2,2
sequential256,192,1.00,0,4,16384,0,0,2,2
sequential256,224,1.00,0,4,16384,0,0,2,2
sequential256,240,1.00,0,4,16384,0,0,2,2
sequential256,248,1.00,0,4,16384,0,0,2,2
sequential256,256,1.00,0,4,16384,0,0,2,2
sequential256,1,0.10,64,4,1636,88,0.0537897310513,1,0
sequential256,2,0.10,64,4,1636,72,0.0440097799511,2,0
sequential256,4,0.10,64,4,1636,40,0.0244498777506,4,0
sequential256,8,0.10,64,4,1636,0,0,7,0
sequential256,16,0.10,64,4,1636,0,0,7,0
sequential256,32,0.10,64,4,1636,0,0,7,0
sequential256,64,0.10,64,4,1636,0,0,7,0
sequential256,96,0.10,64,4,1636,0,0,7,0
sequential256,128,0.10,64,4,1636,0,0,7,0
sequential256,144,0.10,64,4,1636,0,0,7,0
sequential256,160,0.10,64,4,1636,0,0,7,0
sequential256,192,0.10,64,4,1636,0,0,7,0
sequential256,224,0.10,64,4,1636,0,0,7,0
sequential256,240,0.10,64,4,1636,0,0,7,0
sequential256,248,0.10,64,4,1636,0,0,7,0
sequential256,256,0.10,64,4,1636,0,0,7,0
sequential256,1,0.25,64,4,4096,252,0.0615234375,1,1
sequential256,2,0.25,64,4,4096,236,0.0576171875,2,1
sequential256,4,0.25,64,4,4096,204,0.0498046875,4,1
sequential256,8,0.25,64,4,4096,140,0.0341796875,8,1
sequential256,16,0.25,64,4,4096,12,0.0029296875,16,1
sequential256,32,0.25,64,4,4096,0,0,17,1
sequential256,64,0.25,64,4,4096,0,0,17,1
sequential256,96,0.25,64,4,4096,0,0,17,1
sequential256,128,0.25,64,4,4096,0,0,17,1
sequential256,144,0.25,64,4,4096,0,0,17,1
sequential256,160,0.25,64,4,4096,0,0,17,1
sequential256,192,0.25,64,4,4096,0,0,17,1
sequential256,224,0.25,64,4,4096,0,0,17,1
sequential256,240,0.25,64,4,4096,0,0,17,1
sequential256,248,0.25,64,4,4096,0,0,17,1
sequential256,256,0.25,64,4,4096,0,0,17,1
sequential256,1,0.50,64,4,8192,508,0.06201171875,1,1
sequential256,2,0.50,64,4,8192,492,0.06005859375,2,1
sequential256,4,0.50,64,4,8192,460,0.05615234375,4,1
sequential256,8,0.50,64,4,8192,396,0.04833984375,8,1
sequential256,16,0.50,64,4,8192,268,0.03271484375,16,1
sequential256,32,0.50,64,4,8192,12,0.00146484375,32,1
sequential256,64,0.50,64,4,8192,0,0,33,1
sequential256,96,0.50,64,4,8192,0,0,33,1
sequential256,128,0.50,64,4,8192,0,0,33,1
sequential256,144,0.50,64,4,8192,0,0,33,1
sequential256,160,0.50,64,4,8192,0,0,33,1
sequential256,192,0.50,64,4,8192,0,0,33,1
sequential256,224,0.50,64,4,8192,0,0,33,1
sequential256,240,0.50,64,4,8192,0,0,33,1
sequential256,248,0.50,64,4,8192,0,0,33,1
sequential256,256,0.50,64,4,8192,0,0,33,1
sequential256,1,0.75,64,4,12288,4604,0.374674479167,1,1
sequential256,2,0.75,64,4,12288,760,0.0618489583333,2,2
sequential256,4,0.75,64,4,12288,728,0.0592447916667,4,2
sequential256,8,0.75,64,4,12288,664,0.0540364583333,8,2
sequential256,16,0.75,64,4,12288,536,0.0436197916667,16,2
sequential256,32,0.75,64,4,12288,280,0.0227864583333,32,2
sequential256,64,0.75,64,4,12288,0,0,50,2
sequential256,96,0.75,64,4,12288,0,0,50,2
sequential256,128,0.75,64,4,12288,0,0,50,2
sequential256,144,0.75,64,4,12288,0,0,50,2
sequential256,160,0.75,64,4,12288,0,0,50,2
sequential256,192,0.75,64,4,12288,0,0,50,2
sequential256,224,0.75,64,4,12288,0,0,50,2
sequential256,240,0.75,64,4,12288,0,0,50,2
sequential256,248,0.75,64,4,12288,0,0,50,2
sequential256,256,0.75,64,4,12288,0,0,50,2
sequential256,1,1.00,64,4,16384,8700,0.531005859375,1,1
sequential256,2,1.00,64,4,16384,1016,0.06201171875,2,2
sequential256,4,1.00,64,4,16384,1008,0.0615234375,4,4
sequential256,8,1.00,64,4,16384,992,0.060546875,8,8
sequential256,16,1.00,64,4,16384,960,0.05859375,16,16
sequential256,32,1.00,64,4,16384,896,0.0546875,32,32
sequential256,64,1.00,64,4,16384,768,0.046875,64,64
sequential256,96,1.00,64,4,16384,640,0.0390625,96,96
sequential256,128,1.00,64,4,16384,512,0.03125,128,128
sequential256,144,1.00,64,4,16384,448,0.02734375,144,144
sequential256,160,1.00,64,4,16384,384,0.0234375,160,160
sequential256,192,1.00,64,4,16384,256,0.015625,192,192
sequential256,224,1.00,64,4,16384,128,0.0078125,224,224
sequential256,240,1.00,64,4,16384,64,0.00390625,240,240
sequential256,248,1.00,64,4,16384,32,0.001953125,248,248
sequential256,256,1.00,64,4,16384,0,0,256,256
sequential256,1,0.10,128,4,1636,188,0.114914425428,1,0
sequential256,2,0.10,128,4,1636,172,0.105134474328,2,0
sequential256,4,0.10,128,4,1636,140,0.0855745721271,4,0
sequential256,8,0.10,128,4,1636,76,0.0464547677262,8,0
sequential256,16,0.10,128,4,1636,0,0,13,0
sequential256,32,0.10,128,4,1636,0,0,13,0
sequential256,64,0.10,128,4,1636,0,0,13,0
sequential256,96,0.10,128,4,1636,0,0,13,0
sequential256,128,0.10,128,4,1636,0,0,13,0
sequential256,144,0.10,128,4,1636,0,0,13,0
sequential256,160,0.10,128,4,1636,0,0,13,0
sequential256,192,0.10,128,4,1636,0,0,13,0
sequential256,224,0.10,128,4,1636,0,0,13,0
sequential256,240,0.10,128,4,1636,0,0,13,0
sequential256,248,0.10,128,4,1636,0,0,13,0
sequential256,256,0.10,128,4,1636,0,0,13,0
sequential256,1,0.25,128,4,4096,508,0.1240234375,1,1
sequential256,2,0.25,128,4,4096,492,0.1201171875,2,1
sequential256,4,0.25,128,4,4096,460,0.1123046875,4,1
sequential256,8,0.25,128,4,4096,396,0.0966796875,8,1
sequential256,16,0.25,128,4,4096,268,0.0654296875,16,1
sequential256,32,0.25,128,4,4096,12,0.0029296875,32,1
sequential256,64,0.25,128,4,4096,0,0,33,1
sequential256,96,0.25,128,4,4096,0,0,33,1
sequential256,128,0.25,128,4,4096,0,0,33,1
sequential256,144,0.25,128,4,4096,0,0,33,1
sequential256,160,0.25,128,4,4096,0,0,33,1
sequential256,192,0.25,128,4,4096,0,0,33,1
sequential256,224,0.25,128,4,4096,0,0,33,1
sequential256,240,0.25,128,4,4096,0,0,33,1
sequential256,248,0.25,128,4,4096,0,0,33,1
sequential256,256,0.25,128,4,4096,0,0,33,1
sequential256,1,0.50,128,4,8192,1020,0.12451171875,1,1
sequential256,2,0.50,128,4,8192,1004,0.12255859375,2,1
sequential256,4,0.50,128,4,8192,972,0.11865234375,4,1
sequential256,8,0.50,128,4,8192,908,0.11083984375,8,1
sequential256,16,0.50,128,4,8192,780,0.09521484375,16,1
sequential256,32,0.50,128,4,8192,524,0.06396484375,32,1
sequential256,64,0.50,128,4,8192,12,0.00146484375,64,1
sequential256,96,0.50,128,4,8192,0,0,65,1
sequential256,128,0.50,128,4,8192,0,0,65,1
sequential256,144,0.50,128,4,8192,0,0,65,1
sequential256,160,0.50,128,4,8192,0,0,65,1
sequential256,192,0.50,128,4,8192,0,0,65,1
sequential256,224,0.50,128,4,8192,0,0,65,1
sequential256,240,0.50,128,4,8192,0,0,65,1
sequential256,248,0.50,128,4,8192,0,0,65,1
sequential256,256,0.50,128,4,8192,0,0,65,1
sequential256,1,0.75,128,4,12288,5116,0.416341145833,1,1
sequential256,2,0.75,128,4,12288,1528,0.124348958333,2,2
sequential256,4,0.75,128,4,12288,1496,0.121744791667,4,2
sequential256,8,0.75,128,4,12288,1432,0.116536458333,8,2
sequential256,16,0.75,128,4,12288,1304,0.106119791667,16,2
sequential256,32,0.75,128,4,12288,1048,0.0852864583333,32,2
sequential256,64,0.75,128,4,12288,536,0.0436197916667,64,2
sequential256,96,0.75,128,4,12288,24,0.001953125,96,2
sequential256,128,0.75,128,4,12288,0,0,98,2
sequential256,144,0.75,128,4,12288,0,0,98,2
sequential256,160,0.75,128,4,12288,0,0,98,2
sequential256,192,0.75,128,4,12288,0,0,98,2
sequential256,224,0.75,128,4,12288,0,0,98,2
sequential256,240,0.75,128,4,12288,0,0,98,2
sequential256,248,0.75,128,4,12288,0,0,98,2
sequential256,256,0.75,128,4,12288,0,0,98,2
sequential256,1,1.00,128,4,16384,9212,0.562255859375,1,1
sequential256,2,1.00,128,4,16384,2040,0.12451171875,2,2
sequential256,4,1.00,128,4,16384,2032,0.1240234375,4,4
sequential256,8,1.00,128,4,16384,2016,0.123046875,8,8
sequential256,16,1.00,128,4,16384,1984,0.12109375,16,16
sequential256,32,1.00,128,4,16384,1920,0.1171875,32,32
sequential256,64,1.00,128,4,16384,1792,0.109375,64,64
sequential256,96,1.00,128,4,16384,1664,0.1015625,96,96
sequential256,128,1.00,128,4,16384,1536,0.09375,128,128
sequential256,144,1.00,128,4,16384,896,0.0546875,144,144
sequential256,160,1.00,128,4,16384,768,0.046875,160,160
sequential256,192,1.00,128,4,16384,512,0.03125,192,192
sequential256,224,1.00,128,4,16384,256,0.015625,224,224
sequential256,240,1.00,128,4,16384,128,0.0078125,240,240
sequential256,248,1.00,128,4,16384,64,0.00390625,248,248
sequential256,256,1.00,128,4,16384,0,0,256,256
sequential256,1,0.10,256,4,1636,392,0.239608801956,1,0
sequential256,2,0.10,256,4,1636,376,0.229828850856,2,0
sequential256,4,0.10,256,4,1636,344,0.210268948655,4,0
sequential256,8,0.10,256,4,1636,280,0.171149144254,8,0
sequential256,16,0.10,256,4,1636,152,0.0929095354523,16,0
sequential256,32,0.10,256,4,1636,0,0,26,0
sequential256,64,0.10,256,4,1636,0,0,26,0
sequential256,96,0.10,256,4,1636,0,0,26,0
sequential256,128,0.10,256,4,1636,0,0,26,0
sequential256,144,0.10,256,4,1636,0,0,26,0
sequential256,160,0.10,256,4,1636,0,0,26,0
sequential256,192,0.10,256,4,1636,0,0,26,0
sequential256,224,0.10,256,4,1636,0,0,26,0
sequential256,240,0.10,256,4,1636,0,0,26,0
sequential256,248,0.10,256,4,1636,0,0,26,0
sequential256,256,0.10,256,4,1636,0,0,26,0
sequential256,1,0.25,256,4,4096,1020,0.2490234375,1,1
sequential256,2,0.25,256,4,4096,1004,0.2451171875,2,1
sequential256,4,0.25,256,4,4096,972,0.2373046875,4,1
sequential256,8,0.25,256,4,4096,908,0.2216796875,8,1
sequential256,16,0.25,256,4,4096,780,0.1904296875,16,1
sequential256,32,0.25,256,4,4096,524,0.1279296875,32,1
sequential256,64,0.25,256,4,4096,12,0.0029296875,64,1
sequential256,96,0.25,256,4,4096,0,0,65,1
sequential256,128,0.25,256,4,4096,0,0,65,1
sequential256,144,0.25,256,4,4096,0,0,65,1
sequential256,160,0.25,256,4,4096,0,0,65,1
sequential256,192,0.25,256,4,4096,0,0,65,1
sequential256,224,0.25,256,4,4096,0,0,65,1
sequential256,240,0.25,256,4,4096,0,0,65,1
sequential256,248,0.25,256,4,4096,0,0,65,1
sequential256,256,0.25,256,4,4096,0,0,65,1
sequential256,1,0.50,256,4,8192,2044,0.24951171875,1,1
sequential256,2,0.50,256,4,8192,2028,0.24755859375,2,1
sequential256,4,0.50,256,4,8192,1996,0.24365234375,4,1
sequential256,8,0.50,256,4,8192,1932,0.23583984375,8,1
sequential256,16,0.50,256,4,8192,1804,0.22021484375,16,1
sequential256,32,0.50,256,4,8192,1548,0.18896484375,32,1
sequential256,64,0.50,256,4,8192,1036,0.12646484375,64,1
sequential256,96,0.50,256,4,8192,524,0.06396484375,96,1
sequential256,128,0.50,256,4,8192,12,0.00146484375,128,1
sequential256,144,0.50,256,4,8192,0,0,129,1
sequential256,160,0.50,256,4,8192,0,0,129,1
sequential256,192,0.50,256,4,8192,0,0,129,1
sequential256,224,0.50,256,4,8192,0,0,129,1
sequential256,240,0.50,256,4,8192,0,0,129,1
sequential256,248,0.50,256,4,8192,0,0,129,1
sequential256,256,0.50,256,4,8192,0,0,129,1
sequential256,1,0.75,256,4,12288,6140,0.499674479167,1,1
sequential256,2,0.75,256,4,12288,3064,0.249348958333,2,2
sequential256,4,0.75,256,4,12288,3032,0.246744791667,4,2
sequential256,8,0.75,256,4,12288,2968,0.241536458333,8,2
sequential256,16,0.75,256,4,12288,2840,0.231119791667,16,2
sequential256,32,0.75,256,4,12288,2584,0.210286458333,32,2
sequential256,64,0.75,256,4,12288,2072,0.168619791667,64,2
sequential256,96,0.75,256,4,12288,1560,0.126953125,96,2
sequential256,128,0.75,256,4,12288,1048,0.0852864583333,128,2
sequential256,144,0.75,256,4,12288,792,0.064453125,144,2
sequential256,160,0.75,256,4,12288,536,0.0436197916667,160,2
sequential256,192,0.75,256,4,12288,24,0.001953125,192,2
sequential256,224,0.75,256,4,12288,0,0,194,2
sequential256,240,0.75,256,4,12288,0,0,194,2
sequential256,248,0.75,256,4,12288,0,0,194,2
sequential256,256,0.75,256,4,12288,0,0,194,2
sequential256,1,1.00,256,4,16384,10224,0.6240234375,1,1
sequential256,2,1.00,256,4,16384,4064,0.248046875,2,2
sequential256,4,1.00,256,4,16384,4032,0.24609375,4,4
sequential256,8,1.00,256,4,16384,3968,0.2421875,8,8
sequential256,16,1.00,256,4,16384,3840,0.234375,16,16
sequential256,32,1.00,256,4,16384,3584,0.21875,32,32
sequential256,64,1.00,256,4,16384,3072,0.1875,64,64
sequential256,96,1.00,256,4,16384,2560,0.15625,96,96
sequential256,128,1.00,256,4,16384,2048,0.125,128,128
sequential256,144,1.00,256,4,16384,1792,0.109375,144,144
sequential256,160,1.00,256,4,16384,1536,0.09375,160,160
sequential256,192,1.00,256,4,16384,1024,0.0625,192,192
sequential256,224,1.00,256,4,16384,512,0.03125,224,224
sequential256,240,1.00,256,4,16384,256,0.015625,240,240
sequential256,248,1.00,256,4,16384,128,0.0078125,248,248
sequential256,256,1.00,256,4,16384,0,0,256,256
